trial_index,subtask,session,loop,trial_id_global,category,sentence,sentence_morph,sentence_form,sentence_frame,foil_sentence,foil_sentence_morph,foil_sentence_frame,foil_type,chunk_frequency_type,gj_grammatical,gj_error_type,held_out_probe_type,held_out_probe_instance,held_out_probe_instance_morph,correct_words,correct_words_form,distractor_words,all_words,all_words_form,previous_encounters,trial_type,audio_1,audio_2,video_1,video_2
38,production,3,2,662,target,Aa SBJ.N1 GO-INTR Aa LOC.N5,Aa LOC.N5 Aa SBJ.N1 GO-INTR,gyék pa-timó gyék pif-pekli kávler,SBJ-V.INTR-LOC,,,,,,,,,,,Aa|LOC.|N5|Aa|SBJ.|N1|GO,gyék|pa|timó|gyék|pif|pekli|kávler,Ab|REVEAL,REVEAL|N5|GO|N1|LOC.|Ab|Aa|Aa|SBJ.,girda|timó|kávler|pekli|pa|zsot|gyék|gyék|pif,,production,,,Aa-SBJ-N1-GO-INTR-Aa-LOC-N5.mp4,
39,production,3,2,663,target,Aa SBJ.N3 JUMP-INTR Aa LOC.N2,Aa SBJ.N3 JUMP-INTR Aa LOC.N2,gyék pif-zilép bonip gyék pa-murak,SBJ-V.INTR-LOC,,,,,,,,,,,Aa|SBJ.|N3|JUMP|Aa|LOC.|N2,gyék|pif|zilép|bonip|gyék|pa|murak,N5|HIDE,LOC.|SBJ.|N5|Aa|N3|N2|JUMP|HIDE|Aa,pa|pif|timó|gyék|zilép|murak|bonip|zsübe|gyék,,production,,,Aa-SBJ-N3-JUMP-INTR-Aa-LOC-N2.mp4,
40,production,3,2,664,target,OBJ.N5 Ab SBJ.N4 PUSH-TR,OBJ.N5 PUSH-TR Ab SBJ.N4,fer-timó vánta zsot pif-dabi,OBJ-SBJ-V.TR,,,,,,,,,,,OBJ.|N5|PUSH|Ab|SBJ.|N4,fer|timó|vánta|zsot|pif|dabi,Aa|JUMP,N4|JUMP|Ab|SBJ.|PUSH|Aa|OBJ.|N5,dabi|bonip|zsot|pif|vánta|gyék|fer|timó,,production,,,OBJ-N5-Ab-SBJ-N4-PUSH-TR.mp4,
41,production,3,2,665,target,Ab OBJ.N5 Ab SBJ.N1 HIDE-TR Ab LOC.N2,Ab OBJ.N5 Ab LOC.N2 HIDE-TR Ab SBJ.N1,zsot fer-timó zsot pa-murak zsübe zsot pif-pekli,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,Ab|OBJ.|N5|Ab|LOC.|N2|HIDE|Ab|SBJ.|N1,zsot|fer|timó|zsot|pa|murak|zsübe|zsot|pif|pekli,REVEAL|Aa,HIDE|N2|LOC.|Ab|N5|Aa|Ab|OBJ.|N1|REVEAL|Ab|SBJ.,zsübe|murak|pa|zsot|timó|gyék|zsot|fer|pekli|girda|zsot|pif,,production,,,Ab-OBJ-N5-Ab-SBJ-N1-HIDE-TR-Ab-LOC-N2.mp4,
42,production,3,2,666,target,Ab OBJ.N5 Ab SBJ.N1 PUSH-TR,Ab SBJ.N1 Ab OBJ.N5 PUSH-TR,zsot pif-pekli zsot fer-timó vánta,OBJ-SBJ-V.TR,,,,,,,,,,,Ab|SBJ.|N1|Ab|OBJ.|N5|PUSH,zsot|pif|pekli|zsot|fer|timó|vánta,N3|LOC,N1|N5|PUSH|SBJ.|Ab|N3|LOC.|OBJ.|Ab,pekli|timó|vánta|pif|zsot|zilép|pa|fer|zsot,,production,,,Ab-OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp4,
1,chunk,3,2,667,unseen_legal,REVEAL Aa,LOC GO,pa k�vler,,,,,,unseen_legal,,,,,,,,,,,0,chunk,LOC-GO.mp3,,,
2,chunk,3,2,668,unseen_legal,N2 Ab,Ab N3,zsot zil�p,,,,,,unseen_legal,,,,,,,,,,,0,chunk,Ab-N3.mp3,,,
3,chunk,3,2,669,seen_high_freq,N2 GO,REVEAL OBJ,girda fer,,,,,,seen_high_freq,,,,,,,,,,,13,chunk,REVEAL-OBJ.mp3,,,
4,chunk,3,2,670,illegal,Aa GO,N2 N2,murak murak,,,,,,illegal,,,,,,,,,,,0,chunk,N2-N2.mp3,,,
5,chunk,3,2,671,unseen_legal,N2 N1,N4 N4,dabi dabi,,,,,,unseen_legal,,,,,,,,,,,0,chunk,N4-N4.mp3,,,
6,chunk,3,2,672,seen_high_freq,HIDE N2,N3 HIDE,zil�p zs�be,,,,,,seen_high_freq,,,,,,,,,,,14,chunk,N3-HIDE.mp3,,,
7,chunk,3,2,673,unseen_legal,N3 N4,OBJ JUMP,fer bonip,,,,,,unseen_legal,,,,,,,,,,,0,chunk,OBJ-JUMP.mp3,,,
8,chunk,3,2,674,seen_high_freq,N1 PUSH,N1 LOC,pekli pa,,,,,,seen_high_freq,,,,,,,,,,,22,chunk,N1-LOC.mp3,,,
9,chunk,3,2,675,illegal,HIDE REVEAL,N4 N4,dabi dabi,,,,,,illegal,,,,,,,,,,,0,chunk,N4-N4.mp3,,,
10,chunk,3,2,676,seen_high_freq,N4 GO,PUSH SBJ,v�nta pif,,,,,,seen_high_freq,,,,,,,,,,,7,chunk,PUSH-SBJ.mp3,,,
11,chunk,3,2,677,seen_low_freq,N5 PUSH,N5 GO,tim� k�vler,,,,,,seen_low_freq,,,,,,,,,,,2,chunk,N5-GO.mp3,,,
12,chunk,3,2,678,seen_low_freq,JUMP N1,GO Aa,k�vler gy�k,,,,,,seen_low_freq,,,,,,,,,,,3,chunk,GO-Aa.mp3,,,
13,chunk,3,2,679,illegal,GO HIDE,N2 N2,murak murak,,,,,,illegal,,,,,,,,,,,0,chunk,N2-N2.mp3,,,
14,chunk,3,2,680,unseen_legal,N2 Aa,OBJ OBJ,fer fer,,,,,,unseen_legal,,,,,,,,,,,0,chunk,OBJ-OBJ.mp3,,,
15,chunk,3,2,681,seen_low_freq,REVEAL N1,N3 LOC,zil�p pa,,,,,,seen_low_freq,,,,,,,,,,,6,chunk,N3-LOC.mp3,,,
16,chunk,3,2,682,illegal,GO REVEAL,N3 N3,zil�p zil�p,,,,,,illegal,,,,,,,,,,,0,chunk,N3-N3.mp3,,,
17,chunk,3,2,683,seen_low_freq,HIDE N5,JUMP Ab,bonip zsot,,,,,,seen_low_freq,,,,,,,,,,,5,chunk,JUMP-Ab.mp3,,,
18,chunk,3,2,684,seen_high_freq,HIDE N3,N3 SBJ,zil�p pif,,,,,,seen_high_freq,,,,,,,,,,,10,chunk,N3-SBJ.mp3,,,
19,chunk,3,2,685,illegal,Ab GO,N1 N1,pekli pekli,,,,,,illegal,,,,,,,,,,,0,chunk,N1-N1.mp3,,,
20,chunk,3,2,686,seen_low_freq,N5 Aa,PUSH LOC,v�nta pa,,,,,,seen_low_freq,,,,,,,,,,,5,chunk,PUSH-LOC.mp3,,,
1,gj,3,2,687,grammatical,Ab OBJ.N5 SBJ.N3 HIDE-TR,SBJ.N3 Ab OBJ.N5 HIDE-TR,pif-zilép zsot fer-timó zsübe,OBJ-SBJ-V.TR,,,,,,grammatical,,,,,,,,,,3,gj,SBJ-N3-Ab-OBJ-N5-HIDE-TR.mp3,,,
2,gj,3,2,688,grammatical,OBJ.N5 SBJ.N1 HIDE-TR LOC.N2,SBJ.N1 LOC.N2 HIDE-TR OBJ.N5,pif-pekli pa-murak zsübe fer-timó,OBJ-SBJ-V.TR-LOC,,,,,,grammatical,,,,,,,,,,6,gj,SBJ-N1-LOC-N2-HIDE-TR-OBJ-N5.mp3,,,
3,gj,3,2,689,grammatical,OBJ.N5 SBJ.N2 PUSH-TR LOC.N4,SBJ.N2 LOC.N4 OBJ.N5 PUSH-TR,pif-murak pa-dabi fer-timó vánta,OBJ-SBJ-V.TR-LOC,,,,,,grammatical,,,,,,,,,,5,gj,SBJ-N2-LOC-N4-OBJ-N5-PUSH-TR.mp3,,,
4,gj,3,2,690,grammatical,Ab SBJ.N3 JUMP-INTR,Ab SBJ.N3 JUMP-INTR,zsot pif-zilép bonip,SBJ-V.INTR,,,,,,grammatical,,,,,,,,,,4,gj,Ab-SBJ-N3-JUMP-INTR.mp3,,,
5,gj,3,2,691,grammatical,SBJ.N3 GO-INTR LOC.N2,LOC.N2 GO-INTR SBJ.N3,pa-murak kávler pif-zilép,SBJ-V.INTR-LOC,,,,,,grammatical,,,,,,,,,,2,gj,LOC-N2-GO-INTR-SBJ-N3.mp3,,,
6,gj,3,2,692,grammatical,Aa OBJ.N3 Ab SBJ.N5 PUSH-TR,PUSH-TR Ab SBJ.N5 Aa OBJ.N3,vánta zsot pif-timó gyék fer-zilép,OBJ-SBJ-V.TR,,,,,,grammatical,,V-frame-push-V.TR,Aa OBJ.N3 Ab SBJ.N5 PUSH-TR,PUSH-TR Ab SBJ.N5 Aa OBJ.N3,,,,,,0,gj,PUSH-TR-Ab-SBJ-N5-Aa-OBJ-N3.mp3,,,
7,gj,3,2,693,grammatical,Ab SBJ.N1 HIDE-INTR Ab LOC.N4,Ab LOC.N4 Ab SBJ.N1 HIDE-INTR,zsot pa-dabi zsot pif-pekli zsübe,SBJ-V.INTR-LOC,,,,,,grammatical,,V-frame-hide-V.INTR,Ab SBJ.N1 HIDE-INTR Ab LOC.N4,Ab LOC.N4 Ab SBJ.N1 HIDE-INTR,,,,,,0,gj,Ab-LOC-N4-Ab-SBJ-N1-HIDE-INTR.mp3,,,
8,gj,3,2,694,grammatical,Aa OBJ.N5 Ab SBJ.N3 PUSH-TR LOC.N1,Ab SBJ.N3 PUSH-TR LOC.N1 Aa OBJ.N5,zsot pif-zilép vánta pa-pekli gyék fer-timó,OBJ-SBJ-V.TR-LOC,,,,,,grammatical,,arg-unique-LOC,Aa OBJ.N5 Ab SBJ.N3 PUSH-TR LOC.N1,Ab SBJ.N3 PUSH-TR LOC.N1 Aa OBJ.N5,,,,,,0,gj,Ab-SBJ-N3-PUSH-TR-LOC-N1-Aa-OBJ-N5.mp3,,,
9,gj,3,2,695,grammatical,Ab SBJ.N4 JUMP-INTR LOC.N2,JUMP-INTR LOC.N2 Ab SBJ.N4,bonip pa-murak zsot pif-dabi,SBJ-V.INTR-LOC,,,,,,grammatical,,arg-unique-LOC,Ab SBJ.N4 JUMP-INTR LOC.N2,JUMP-INTR LOC.N2 Ab SBJ.N4,,,,,,0,gj,JUMP-INTR-LOC-N2-Ab-SBJ-N4.mp3,,,
10,gj,3,2,696,grammatical,Aa SBJ.N4 GO-INTR,Aa SBJ.N4 GO-INTR,gyék pif-dabi kávler,SBJ-V.INTR,,,,,,grammatical,,V-frame-go-V.INTR,Aa SBJ.N4 GO-INTR,Aa SBJ.N4 GO-INTR,,,,,,0,gj,Aa-SBJ-N4-GO-INTR.mp3,,,
11,gj,3,2,697,ungrammatical,OBJ.N5 SBJ.N3 HIDE-TR Ab,SBJ.N3 OBJ.N5 HIDE-TR Ab,pif-zilép fer-timó zsübe zsot,OBJ-SBJ-V.TR,,,,,,ungrammatical,NP_structure,,,,,,,,,,gj,SBJ-N3-OBJ-N5-HIDE-TR-Ab.mp3,,,
12,gj,3,2,698,ungrammatical,HIDE-TR LOC.N2,LOC.N2 HIDE-TR,pa-murak zsübe,OBJ-SBJ-V.TR-LOC,,,,,,ungrammatical,verb_frame,,,,,,,,,,gj,LOC-N2-HIDE-TR.mp3,,,
13,gj,3,2,699,ungrammatical,OBJ.N5 SBJ.N2 PUSH-TR LOC.N4 LOC.N1,SBJ.N2 LOC.N4 OBJ.N5 PUSH-TR LOC.N1,pif-murak pa-dabi fer-timó vánta pa-pekli,OBJ-SBJ-V.TR-LOC,,,,,,ungrammatical,verb_frame,,,,,,,,,,gj,SBJ-N2-LOC-N4-OBJ-N5-PUSH-TR-LOC-N1.mp3,,,
14,gj,3,2,700,ungrammatical,OBJ.N1 Ab SBJ.N3 JUMP-INTR,OBJ.N1 Ab SBJ.N3 JUMP-INTR,fer-pekli zsot pif-zilép bonip,SBJ-V.INTR,,,,,,ungrammatical,verb_frame,,,,,,,,,,gj,OBJ-N1-Ab-SBJ-N3-JUMP-INTR.mp3,,,
15,gj,3,2,701,ungrammatical,SBJ.N3 GO-INTR LOC.N2 LOC.N1,LOC.N2 GO-INTR SBJ.N3 LOC.N1,pa-murak kávler pif-zilép pa-pekli,SBJ-V.INTR-LOC,,,,,,ungrammatical,verb_frame,,,,,,,,,,gj,LOC-N2-GO-INTR-SBJ-N3-LOC-N1.mp3,,,
16,gj,3,2,702,ungrammatical,SBJ.N5 Ab PUSH-TR,PUSH-TR Ab SBJ.N5,vánta zsot pif-timó,OBJ-SBJ-V.TR,,,,,,ungrammatical,verb_frame_and_NP_structure,V-frame-push-V.TR,Aa OBJ.N3 Ab SBJ.N5 PUSH-TR,PUSH-TR Ab SBJ.N5 Aa OBJ.N3,,,,,,,gj,PUSH-TR-Ab-SBJ-N5.mp3,,,
17,gj,3,2,703,ungrammatical,SBJ.N1 Ab HIDE-INTR Ab LOC.N4 LOC.N2,Ab LOC.N4 SBJ.N1 Ab HIDE-INTR LOC.N2,zsot pa-dabi pif-pekli zsot zsübe pa-murak,SBJ-V.INTR-LOC,,,,,,ungrammatical,verb_frame_and_NP_structure,V-frame-hide-V.INTR,Ab SBJ.N1 HIDE-INTR Ab LOC.N4,Ab LOC.N4 Ab SBJ.N1 HIDE-INTR,,,,,,,gj,Ab-LOC-N4-SBJ-N1-Ab-HIDE-INTR-LOC-N2.mp3,,,
18,gj,3,2,704,ungrammatical,SBJ.N3 Ab PUSH-TR LOC.N1,SBJ.N3 Ab PUSH-TR LOC.N1,pif-zilép zsot vánta pa-pekli,OBJ-SBJ-V.TR-LOC,,,,,,ungrammatical,verb_frame_and_NP_structure,arg-unique-LOC,Aa OBJ.N5 Ab SBJ.N3 PUSH-TR LOC.N1,Ab SBJ.N3 PUSH-TR LOC.N1 Aa OBJ.N5,,,,,,,gj,SBJ-N3-Ab-PUSH-TR-LOC-N1.mp3,,,
19,gj,3,2,705,ungrammatical,OBJ.N1 SBJ.N4 Ab JUMP-INTR LOC.N2,OBJ.N1 LOC.N2 SBJ.N4 Ab JUMP-INTR,fer-pekli pa-murak pif-dabi zsot bonip,SBJ-V.INTR-LOC,,,,,,ungrammatical,verb_frame_and_NP_structure,arg-unique-LOC,Ab SBJ.N4 JUMP-INTR LOC.N2,JUMP-INTR LOC.N2 Ab SBJ.N4,,,,,,,gj,OBJ-N1-LOC-N2-SBJ-N4-Ab-JUMP-INTR.mp3,,,
20,gj,3,2,706,ungrammatical,OBJ.N1 SBJ.N4 Aa GO-INTR,OBJ.N1 SBJ.N4 Aa GO-INTR,fer-pekli pif-dabi gyék kávler,SBJ-V.INTR,,,,,,ungrammatical,verb_frame_and_NP_structure,V-frame-go-V.INTR,Aa SBJ.N4 GO-INTR,Aa SBJ.N4 GO-INTR,,,,,,,gj,OBJ-N1-SBJ-N4-Aa-GO-INTR.mp3,,,
